timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname
1404321238948,62210,验证用户名是否存在,502,Proxy Error,现金会员 1-81,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",697,200,200,62210,1,1,PC-078
1404321237015,64170,获取验证码值,502,Proxy Error,现金会员 1-86,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",688,200,200,64170,1,1,PC-078
1404321230426,70770,获取验证码值,502,Proxy Error,现金会员 1-109,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",688,200,200,70769,1,1,PC-078
1404321297416,3757,查询存款订单,403,Forbidden,现金会员 1-92,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,3757,1,1,PC-078
1404321294301,6880,获取验证码,503,Service Temporarily Unavailable,现金会员 1-70,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,6880,1,1,PC-078
1404321236174,65034,验证验证码是否正确,502,Proxy Error,现金会员 1-47,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",699,200,200,65034,1,1,PC-078
1404321233555,67657,验证验证码是否正确,502,Proxy Error,现金会员 1-5,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",699,200,200,67657,1,1,PC-078
1404321233694,67519,验证验证码是否正确,502,Proxy Error,现金会员 1-13,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",699,200,200,67519,1,1,PC-078
1404321296650,4538,检查是否登录,503,Service Temporarily Unavailable,现金会员 1-182,false,"Test failed: text expected to contain /""status"":1/",493,200,200,4538,1,1,PC-078
1404321205964,95289,验证用户名是否存在,502,Proxy Error,现金会员 1-118,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",697,200,200,95289,1,1,PC-078
1404321196630,104637,验证验证码是否正确,502,Proxy Error,现金会员 1-17,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",699,200,200,104637,1,1,PC-078
1404321213471,87789,验证用户名是否存在,502,Proxy Error,现金会员 1-133,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",697,200,200,87789,1,1,PC-078
1404321297584,3655,检查是否登录,503,Service Temporarily Unavailable,现金会员 1-153,false,"Test failed: text expected to contain /""status"":1/",493,200,200,3655,1,1,PC-078
1404321239642,61651,验证用户名是否存在,502,Proxy Error,现金会员 1-190,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",697,200,200,61651,1,1,PC-078
1404321298325,2956,查询存款订单,403,Forbidden,现金会员 1-91,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,2956,1,1,PC-078
1404321280347,20993,检查是否登录,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-85,false,"Test failed: text expected to contain /""status"":1/",2133,200,200,0,1,1,PC-078
1404321203445,97981,获取验证码,502,Proxy Error,现金会员 1-155,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",662,200,200,97981,1,1,PC-078
1404321296367,5021,检查是否登录,503,Service Temporarily Unavailable,现金会员 1-181,false,"Test failed: text expected to contain /""status"":1/",493,200,200,5021,1,1,PC-078
1404321218857,82567,验证用户名是否存在,502,Proxy Error,现金会员 1-117,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",697,200,200,82567,1,1,PC-078
1404321194942,106495,获取验证码,502,Proxy Error,现金会员 1-138,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",662,200,200,106495,1,1,PC-078
1404321219087,82340,获取验证码值,502,Proxy Error,现金会员 1-71,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",688,200,200,82340,1,1,PC-078
1404321218748,82680,获取验证码值,502,Proxy Error,现金会员 1-37,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",688,200,200,82680,1,1,PC-078
1404321239094,62327,验证用户名是否存在,502,Proxy Error,现金会员 1-102,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",697,200,200,62327,1,1,PC-078
1404321280449,21006,登录,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-141,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,200,200,0,1,1,PC-078
1404321280466,20995,验证验证码是否正确,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-183,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,200,200,0,1,1,PC-078
1404321214455,87248,获取验证码,502,Proxy Error,现金会员 1-177,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",662,200,200,87248,1,1,PC-078
1404321212950,88753,获取验证码,502,Proxy Error,现金会员 1-174,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",662,200,200,88753,1,1,PC-078
1404321218805,82916,验证用户名是否存在,502,Proxy Error,现金会员 1-131,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",697,200,200,82916,1,1,PC-078
1404321218734,83018,获取验证码值,502,Proxy Error,现金会员 1-66,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",688,200,200,83018,1,1,PC-078
1404321239903,61914,验证用户名是否存在,502,Proxy Error,现金会员 1-132,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",697,200,200,61914,1,1,PC-078
1404321233954,67876,获取验证码值,502,Proxy Error,现金会员 1-108,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",688,200,200,67876,1,1,PC-078
1404321298350,3527,存款,403,Forbidden,现金会员 1-106,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,3527,1,1,PC-078
1404321209950,91983,获取验证码,502,Proxy Error,现金会员 1-168,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",662,200,200,91983,1,1,PC-078
1404321297596,4306,存款,403,Forbidden,现金会员 1-185,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,4306,1,1,PC-078
1404321215956,86081,获取验证码,502,Proxy Error,现金会员 1-180,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",662,200,200,86081,1,1,PC-078
1404321222459,79595,获取验证码,502,Proxy Error,现金会员 1-193,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",662,200,200,79595,1,1,PC-078
1404321297590,4435,存款,403,Forbidden,现金会员 1-173,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,4435,1,1,PC-078
1404321239957,62198,验证用户名是否存在,502,Proxy Error,现金会员 1-186,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",697,200,200,62197,1,1,PC-078
1404321240022,62165,获取验证码值,502,Proxy Error,现金会员 1-94,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",688,200,200,62164,1,1,PC-078
1404321300163,2259,查询存款订单,403,Forbidden,现金会员 1-188,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,2259,1,1,PC-078
1404321291651,11114,登录,503,Service Temporarily Unavailable,现金会员 1-189,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,11114,1,1,PC-078
1404321298419,6312,检查是否登录,503,Service Temporarily Unavailable,现金会员 1-79,false,"Test failed: text expected to contain /""status"":1/",493,200,200,6312,1,1,PC-078
1404321220451,84533,验证用户名是否存在,502,Proxy Error,现金会员 1-147,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",697,200,200,84533,1,1,PC-078
1404321297597,7815,查询存款订单,403,Forbidden,现金会员 1-124,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,7815,1,1,PC-078
1404321285305,21008,登录,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-41,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,200,200,0,1,1,PC-078
1404321240342,68066,验证验证码是否正确,502,Proxy Error,现金会员 1-43,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",699,200,200,68066,1,1,PC-078
1404321298425,11975,存款,403,Forbidden,现金会员 1-199,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,11975,1,1,PC-078
1404321297658,12773,查询存款订单,403,Forbidden,现金会员 1-99,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,12773,1,1,PC-078
1404321298431,12001,获取验证码,503,Service Temporarily Unavailable,现金会员 1-136,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,12001,1,1,PC-078
1404321298464,11985,查询存款订单,403,Forbidden,现金会员 1-51,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,11985,1,1,PC-078
1404321298462,11995,存款,403,Forbidden,现金会员 1-111,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,11995,1,1,PC-078
1404321298610,12051,登录,503,Service Temporarily Unavailable,现金会员 1-67,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,12051,1,1,PC-078
1404321298520,12147,获取验证码,503,Service Temporarily Unavailable,现金会员 1-159,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,12146,1,1,PC-078
1404321244576,66116,登录,503,Service Temporarily Unavailable,现金会员 1-20,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,66116,1,1,PC-078
1404321298595,12087,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-3,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,12087,1,1,PC-078
1404321298623,12061,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-8,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,12061,1,1,PC-078
1404321298609,12083,登录,503,Service Temporarily Unavailable,现金会员 1-150,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,12082,1,1,PC-078
1404321298774,11918,存款,403,Forbidden,现金会员 1-80,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,11918,1,1,PC-078
1404321298608,12097,获取验证码,503,Service Temporarily Unavailable,现金会员 1-72,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,12097,1,1,PC-078
1404321298861,11855,获取验证码,503,Service Temporarily Unavailable,现金会员 1-187,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,11855,1,1,PC-078
1404321300391,10550,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-121,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,10549,1,1,PC-078
1404321298904,12040,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-61,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,12040,1,1,PC-078
1404321298997,11950,存款,403,Forbidden,现金会员 1-95,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,11950,1,1,PC-078
1404321300412,10543,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-120,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,10543,1,1,PC-078
1404321298865,12091,获取验证码,503,Service Temporarily Unavailable,现金会员 1-175,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,12091,1,1,PC-078
1404321298903,12054,获取验证码,503,Service Temporarily Unavailable,现金会员 1-146,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,12054,1,1,PC-078
1404321299732,11236,存款,403,Forbidden,现金会员 1-46,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,11236,1,1,PC-078
1404321294608,16371,检查是否登录,503,Service Temporarily Unavailable,现金会员 1-31,false,"Test failed: text expected to contain /""status"":1/",493,200,200,16371,1,1,PC-078
1404321300601,10588,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-83,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,10588,1,1,PC-078
1404321300684,10549,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-125,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,10549,1,1,PC-078
1404321300851,10401,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-74,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,10401,1,1,PC-078
1404321299122,12412,查询存款订单,403,Forbidden,现金会员 1-59,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,12412,1,1,PC-078
1404321299090,12637,检查是否登录,503,Service Temporarily Unavailable,现金会员 1-176,false,"Test failed: text expected to contain /""status"":1/",493,200,200,12637,1,1,PC-078
1404321301009,10720,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-123,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,10720,1,1,PC-078
1404321275140,36603,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-57,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,36603,1,1,PC-078
1404321299126,12626,查询存款订单,403,Forbidden,现金会员 1-154,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,12626,1,1,PC-078
1404321299165,12617,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-40,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,12617,1,1,PC-078
1404321299164,12629,获取验证码,503,Service Temporarily Unavailable,现金会员 1-56,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,12629,1,1,PC-078
1404321299281,12770,检查是否登录,503,Service Temporarily Unavailable,现金会员 1-38,false,"Test failed: text expected to contain /""status"":1/",493,200,200,12770,1,1,PC-078
1404321301189,11064,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-70,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,11064,1,1,PC-078
1404321301292,11002,获取验证码,503,Service Temporarily Unavailable,现金会员 1-91,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,11002,1,1,PC-078
1404321299372,13151,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-49,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13151,1,1,PC-078
1404321299306,13240,查询存款订单,403,Forbidden,现金会员 1-148,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,13240,1,1,PC-078
1404321299356,13362,查询存款订单,403,Forbidden,现金会员 1-100,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,13362,1,1,PC-078
1404321300908,11901,获取验证码,503,Service Temporarily Unavailable,现金会员 1-63,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,11901,1,1,PC-078
1404321299363,13452,存款,403,Forbidden,现金会员 1-97,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,13452,1,1,PC-078
1404321295556,17413,存款,403,Forbidden,现金会员 1-87,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,17413,1,1,PC-078
1404321299354,13657,存款,403,Forbidden,现金会员 1-170,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,13657,1,1,PC-078
1404321300894,12165,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-69,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,12165,1,1,PC-078
1404321299391,13672,查询存款订单,403,Forbidden,现金会员 1-151,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,13672,1,1,PC-078
1404321299397,13667,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-26,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13667,1,1,PC-078
1404321299375,13691,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-145,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13691,1,1,PC-078
1404321299416,13716,获取验证码,503,Service Temporarily Unavailable,现金会员 1-52,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13716,1,1,PC-078
1404321298610,14529,查询存款订单,403,Forbidden,现金会员 1-140,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,14529,1,1,PC-078
1404321299415,13772,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-54,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13771,1,1,PC-078
1404321299456,13812,存款,403,Forbidden,现金会员 1-48,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,13812,1,1,PC-078
1404321301728,11545,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-66,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,11545,1,1,PC-078
1404321299471,13928,登录,503,Service Temporarily Unavailable,现金会员 1-157,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13927,1,1,PC-078
1404321298634,14772,查询存款订单,403,Forbidden,现金会员 1-98,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,14772,1,1,PC-078
1404321302011,11405,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-180,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,11405,1,1,PC-078
1404321298707,14740,存款,403,Forbidden,现金会员 1-165,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,14740,1,1,PC-078
1404321298605,14850,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-18,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,14850,1,1,PC-078
1404321299888,13569,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-22,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13569,1,1,PC-078
1404321298691,14794,存款,403,Forbidden,现金会员 1-198,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,14794,1,1,PC-078
1404321298608,14890,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-45,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,14890,1,1,PC-078
1404321299480,14019,查询存款订单,403,Forbidden,现金会员 1-36,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,14019,1,1,PC-078
1404321305423,8167,获取验证码,503,Service Temporarily Unavailable,现金会员 1-124,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,8167,1,1,PC-078
1404321304742,8906,存款,403,Forbidden,现金会员 1-79,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,8905,1,1,PC-078
1404321256273,57417,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-93,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,57417,1,1,PC-078
1404321310410,3284,查询存款订单,403,Forbidden,现金会员 1-199,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,3284,1,1,PC-078
1404321310466,3276,查询存款订单,403,Forbidden,现金会员 1-111,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,3276,1,1,PC-078
1404321300666,13176,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-191,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13176,1,1,PC-078
1404321299905,13939,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-2,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13939,1,1,PC-078
1404321299647,14228,获取验证码,503,Service Temporarily Unavailable,现金会员 1-90,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,14228,1,1,PC-078
1404321299890,13991,获取验证码,503,Service Temporarily Unavailable,现金会员 1-144,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13991,1,1,PC-078
1404321299794,14092,存款,403,Forbidden,现金会员 1-171,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,14092,1,1,PC-078
1404321299631,14280,查询存款订单,403,Forbidden,现金会员 1-137,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,14280,1,1,PC-078
1404321300570,13342,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-128,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13342,1,1,PC-078
1404321300163,13750,获取验证码,503,Service Temporarily Unavailable,现金会员 1-156,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13750,1,1,PC-078
1404321299650,14297,检查是否登录,503,Service Temporarily Unavailable,现金会员 1-19,false,"Test failed: text expected to contain /""status"":1/",493,200,200,14297,1,1,PC-078
1404321301195,12754,登录,503,Service Temporarily Unavailable,现金会员 1-5,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,12754,1,1,PC-078
1404321300395,13563,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-162,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13563,1,1,PC-078
1404321300395,13621,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-103,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13621,1,1,PC-078
1404321300395,13623,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-104,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13623,1,1,PC-078
1404321300396,13622,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-164,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13622,1,1,PC-078
1404321300424,13699,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-76,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13699,1,1,PC-078
1404321300399,13743,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-115,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13743,1,1,PC-078
1404321300433,13732,登录,503,Service Temporarily Unavailable,现金会员 1-28,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13732,1,1,PC-078
1404321300472,13707,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-88,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13707,1,1,PC-078
1404321299882,14297,存款,403,Forbidden,现金会员 1-135,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[200]]]

/",218,200,200,14297,1,1,PC-078
1404321300405,13778,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-160,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13778,1,1,PC-078
1404321300418,13767,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-105,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13767,1,1,PC-078
1404321301675,12511,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-177,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,12511,1,1,PC-078
1404321300472,13717,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-25,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13717,1,1,PC-078
1404321300629,13575,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-44,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13575,1,1,PC-078
1404321299894,14315,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-126,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,14315,1,1,PC-078
1404321310965,3292,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-175,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,3292,1,1,PC-078
1404321300878,13420,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-65,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,200,200,13420,1,1,PC-078
